time,pressure
1.916748492056815,2906.1485900003886
1.9524555810168611,2905.0889642940756
1.9888278569888098,2904.0046297499343
2.025877711735017,2902.896672546108
2.0636177678638585,2901.766330131275
2.102060883130158,2900.6149911880248
2.1412201548157292,2899.4441946793295
2.181108924191519,2898.25562793622
2.2217407810628838,2897.0511237494466
2.2631295683995285,2895.832656433127
2.305289387051707,2894.6023368341603
2.348234600554275,2893.3624062674903
2.3919798400202383,2892.115229364137
2.4365400091254648,2890.8632858261985
2.481930289186254,2889.609161090787
2.528166144331499,2888.3555359130046
2.5752633267712,2887.105174886565
2.623237882163122,2885.860913929477
2.672106155079434,2884.6256467712424
2.721884794575178,2883.4023104872326
2.772590759860482,2882.1938701352406
2.8242413260784343,2881.0033025585326
2.876854090190593,2879.8335794290315
2.930446976972143,2878.687649613405
2.985038245118731,2877.568420953785
3.040646493467067,2876.4787415634455
3.097290667331408,2875.4213807459964
3.1549900649580866,2874.3990096543766
3.213764344100277,2873.414181813063
3.273633528715246,2872.4693136333826
3.334618015786364,2871.5666650575204
3.396738582272208,2870.7083204716614
3.460016392185109,2869.8961700326395
3.524473003801584,2869.13189155538
3.5901303770070685,2868.416933110272
3.6570108807774893,2867.7524964803033
3.7251373008002093,2867.1395216273127
3.794532847236938,2866.5786723149713
3.865221162631262,2866.070323033098
3.9372263299634795,2865.614547363598
4.010572880855496,2865.2111079226684
4.085285803928561,2864.859448006953
4.161390553316707,2864.5586850630334
4.238913057338778,2864.307606090068
4.317879727332021,2864.1046650745266
4.398317466650224,2863.9479825439025
4.48025367982949,2863.835347313052
4.5637162819247585,2863.764220482484
4.648733708020257,2863.731741732596
4.735334922917116,2863.7347379416365
4.823549431001467,2863.769734138111
4.913407286296361,2863.8329667806943
5.004939102700953,2863.9203993404135
5.098176064420424,2864.0277401412445
5.1931499365902125,2864.15046239635
5.289893076098151,2864.2838263581766
5.388438442608224,2864.4229034816944
5.4888196097896715,2864.562602481364
5.59107077675529,2864.6976971440995
5.695226779712822,2864.82285574279
5.801323103833376,2864.9326718779585
5.9093958953409675,2865.0216965590876
6.019481973827271,2865.0844713221964
6.131618844795772,2865.115562166524
6.245844712439614,2865.109594080898
6.362198492657485,2865.061285919628
6.480719826311968,2864.965485378718
6.601449092734886,2864.817203815987
6.724427423484245,2864.611650653408
6.8496967163574425,2864.344267096734
6.977299649665534,2864.0107589063596
7.107279696773415,2863.607127954456
7.239681140910873,2863.129702306669
7.37454909025955,2862.5751645723026
7.511929493320965,2861.9405782746694
7.6518691545708215,2861.2234120034545
7.794415750404947,2860.421561123201
7.93961784538228,2859.533366826563
8.087524908770453,2858.5576323375303
8.238187331399605,2857.4936360884476
8.391656442830156,2856.3411417151146
8.54798452884041,2855.1004047364945
8.707224849239916,2853.7721758093776
